City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Buchanan,LR,2022-03-01 02:17:28,5.8808,-10.0467,78.37,87,77,4.18
297,Kahului,US,2022-03-01 02:18:13,20.8947,-156.47,82.42,74,40,12.66
298,San Lorenzo,PY,2022-03-01 02:19:11,-25.3333,-57.5333,79.09,78,100,15.46
299,Hofn,IS,2022-03-01 02:19:11,64.2539,-15.2082,38.66,71,100,30.56
300,Sinnamary,GF,2022-03-01 02:19:11,5.3833,-52.95,76.19,91,100,8.95
301,Poum,NC,2022-03-01 02:19:12,-20.2333,164.0167,82.38,83,91,20.69
302,Port Lincoln,AU,2022-03-01 02:19:01,-34.7333,135.8667,67.59,76,100,12.08
303,Soria,ES,2022-03-01 02:19:12,41.6667,-2.6667,38.32,74,44,4.07
304,Karratha,AU,2022-03-01 02:19:13,-20.7377,116.8463,96.21,41,12,8.19
305,Adela,PH,2022-03-01 02:19:13,12.4416,120.9729,88.21,52,99,10.42
306,Baturaja,ID,2022-03-01 02:17:07,-4.1333,104.1667,81.28,75,100,2.71
307,Turukhansk,RU,2022-03-01 02:19:13,65.8167,87.9833,11.84,93,100,20.69
308,Kem,RU,2022-03-01 02:19:14,64.9555,34.5793,23.81,90,61,9.51
309,Chaumont,FR,2022-03-01 02:19:14,48.1167,5.1333,34.97,74,0,0.85
310,Butaritari,KI,2022-03-01 02:19:14,3.0707,172.7902,82.2,74,37,16.87
311,Zurrieq,MT,2022-03-01 02:19:15,35.8311,14.4742,50.97,87,75,3.44
312,Walvis Bay,NA,2022-03-01 02:19:15,-22.9575,14.5053,64.53,85,0,8.72
313,Kavaratti,IN,2022-03-01 02:19:15,10.5669,72.642,81.21,68,7,8.7
314,Albanel,CA,2022-03-01 02:19:16,48.8832,-72.4487,-8.09,96,51,4.09
315,Gobabis,NA,2022-03-01 02:19:16,-22.45,18.9667,68.36,67,51,9.1
316,Saint-Francois,FR,2022-03-01 02:19:16,46.4154,3.9054,32.38,93,0,2.42
317,Los Llanos De Aridane,ES,2022-03-01 02:19:17,28.6585,-17.9182,60.55,70,75,19.57
318,Kruisfontein,ZA,2022-03-01 02:19:17,-34.0033,24.7314,64.89,92,91,2.8
319,Joshimath,IN,2022-03-01 02:19:18,30.5667,79.5667,41.45,47,14,7.7
320,Marsala,IT,2022-03-01 02:19:18,37.7966,12.4352,46.54,87,20,2.3
321,Malanje,AO,2022-03-01 02:19:18,-9.5402,16.341,63.75,97,100,3.36
322,La Libertad,EC,2022-03-01 02:20:19,-2.2333,-80.9,76.87,82,58,3.31
323,Ballymena,GB,2022-03-01 02:20:19,54.8636,-6.2763,36.01,86,0,3.2
324,Vysokogornyy,RU,2022-03-01 02:20:19,50.1167,139.15,5.2,78,99,10.8
325,Krivosheino,RU,2022-03-01 02:20:20,57.3431,83.9261,18.63,91,100,13.31
326,Gat,IL,2022-03-01 02:20:03,31.61,34.7642,50.86,83,81,1.19
327,Ucluelet,CA,2022-03-01 02:20:20,48.9329,-125.5528,47.08,93,100,1.01
328,Marystown,CA,2022-03-01 02:20:21,47.1666,-55.1483,18.75,70,100,24.92
329,Svetlyy,RU,2022-03-01 02:20:21,54.675,20.1347,31.78,65,1,6.64
330,Rayong,TH,2022-03-01 02:20:21,12.8333,101.4333,84.72,61,57,2.57
331,Bereda,ES,2022-03-01 02:20:22,43.2686,-7.5406,53.01,76,100,1.81
332,Atherton,GB,2022-03-01 02:20:22,53.5237,-2.4935,39.97,93,76,4.09
333,Sungaipenuh,ID,2022-03-01 02:20:22,-2.0833,101.3833,72.81,71,100,1.05
334,Resistencia,AR,2022-03-01 02:19:23,-27.4606,-58.9839,75.58,89,96,11.1
335,Sao Filipe,CV,2022-03-01 02:20:23,14.8961,-24.4956,69.67,67,0,16.35
336,Fort-Shevchenko,KZ,2022-03-01 02:20:23,44.5086,50.263,37.62,78,98,7.45
337,Muyezerskiy,RU,2022-03-01 02:20:23,63.9333,31.65,23.81,87,100,12.3
338,Margate,GB,2022-03-01 02:20:24,51.3813,1.3862,48.96,87,100,4.0
339,Vung Tau,VN,2022-03-01 02:20:24,10.346,107.0843,81.61,70,32,13.44
340,Snyder,US,2022-03-01 02:20:24,32.7179,-100.9176,55.87,20,100,3.83
341,Te Anau,NZ,2022-03-01 02:20:25,-45.4167,167.7167,67.32,63,11,5.7
342,Panguipulli,CL,2022-03-01 02:20:25,-39.6333,-72.3333,44.31,89,94,1.61
343,Bambous Virieux,MU,2022-03-01 02:20:25,-20.3428,57.7575,77.22,94,40,4.61
344,Sangar,RU,2022-03-01 02:20:26,63.9242,127.4739,-7.02,94,100,3.69
345,Douglas,US,2022-03-01 02:15:29,41.3,-96.167,58.3,25,0,9.22
346,Aykhal,RU,2022-03-01 02:20:26,66.0,111.5,-9.85,100,100,2.73
347,Gao,ML,2022-03-01 02:20:26,16.6362,1.637,74.5,12,44,5.75
348,Pasir Gudang,MY,2022-03-01 02:20:27,1.4584,103.8805,82.85,75,18,10.22
349,Korla,CN,2022-03-01 02:20:27,41.7597,86.1469,33.64,31,0,2.68
350,Tungor,RU,2022-03-01 02:20:27,53.3808,142.9564,3.4,74,99,10.22
351,Bandarbeyla,SO,2022-03-01 02:20:28,9.4942,50.8122,76.78,73,100,14.56
352,Usakos,NA,2022-03-01 02:20:28,-22.0,15.6,71.53,43,5,2.68
353,Lady Frere,ZA,2022-03-01 02:20:28,-31.7031,27.2329,67.19,63,100,4.43
354,Yeppoon,AU,2022-03-01 02:20:29,-23.1333,150.7333,91.6,45,6,4.5
355,Olinda,BR,2022-03-01 02:16:20,-8.0089,-34.8553,79.88,76,31,7.63
356,Puro,PH,2022-03-01 02:20:29,12.4841,123.3827,81.1,76,35,14.14
357,Mao,ES,2022-03-01 02:20:30,39.8885,4.2658,50.45,74,1,11.07
358,Meridian,US,2022-03-01 02:18:48,43.6121,-116.3915,49.96,59,100,8.05
359,Beauvais,FR,2022-03-01 02:20:30,49.4167,2.0,40.15,58,100,4.85
360,Sassandra,CI,2022-03-01 02:20:30,4.95,-6.0833,77.09,94,51,5.48
361,Lasa,IT,2022-03-01 02:20:31,46.6166,10.7002,30.36,77,45,2.01
362,Roma,US,2022-03-01 02:20:31,43.2128,-75.4557,19.83,70,0,5.75
363,Tera,NE,2022-03-01 02:20:31,14.0078,0.7531,80.4,14,17,7.81
364,Puksoozero,RU,2022-03-01 02:20:32,62.5903,40.6066,20.14,99,88,6.15
365,Grand Gaube,MU,2022-03-01 02:20:32,-20.0064,57.6608,80.31,80,100,9.28
366,Bodmin,GB,2022-03-01 02:20:32,50.4715,-4.7243,42.24,94,100,9.17
367,Kharan,PK,2022-03-01 02:20:32,28.5833,65.4167,61.83,48,78,2.3
368,Coihaique,CL,2022-03-01 02:21:33,-45.5752,-72.0662,46.67,97,100,10.42
369,Muzhi,RU,2022-03-01 02:21:20,65.3667,64.6667,18.23,75,95,29.84
370,Anloga,GH,2022-03-01 02:21:33,5.7947,0.8973,80.29,88,87,13.47
371,Zheleznodorozhnyy,RU,2022-03-01 02:21:34,55.7503,38.0042,12.36,98,57,2.82
372,Arraial Do Cabo,BR,2022-03-01 02:21:34,-22.9661,-42.0278,76.8,86,3,25.08
373,Foumbot,CM,2022-03-01 02:21:34,5.5079,10.6356,66.85,53,100,3.62
374,Sao Joao Da Barra,BR,2022-03-01 02:21:35,-21.6403,-41.0511,76.93,82,0,15.17
375,Monywa,MM,2022-03-01 02:21:35,22.1167,95.1333,75.34,36,3,13.31
376,Ewa Beach,US,2022-03-01 02:21:35,21.3156,-158.0072,80.55,59,40,9.22
377,Mercedes,AR,2022-03-01 02:21:36,-34.6515,-59.4307,59.52,51,0,6.38
378,Coquimbo,CL,2022-03-01 02:18:29,-29.9533,-71.3436,66.16,73,0,4.27
379,Kurilsk,RU,2022-03-01 02:21:36,45.2333,147.8833,27.41,60,49,12.3
380,Baillif,GP,2022-03-01 02:21:36,16.0202,-61.7463,74.7,77,4,12.53
381,Oriximina,BR,2022-03-01 02:21:37,-1.7656,-55.8661,75.97,93,100,0.65
382,Nurota,UZ,2022-03-01 02:21:37,40.5614,65.6886,42.08,80,20,8.1
383,Riyadh,SA,2022-03-01 02:17:47,24.6877,46.7219,58.8,34,0,4.12
384,Lensk,RU,2022-03-01 02:21:38,60.7253,114.9278,12.67,92,95,3.42
385,Bac Lieu,VN,2022-03-01 02:21:38,9.285,105.7244,83.97,63,2,18.57
386,Kostomuksha,RU,2022-03-01 02:21:38,64.571,30.5767,22.87,90,100,10.8
387,General Roca,AR,2022-03-01 02:21:29,-39.0333,-67.5833,66.6,30,0,8.79
388,Mallow,IE,2022-03-01 02:21:39,52.1333,-8.6333,34.81,89,100,3.6
389,Takoradi,GH,2022-03-01 02:21:39,4.8845,-1.7554,78.66,91,49,5.61
390,Nizhnyaya Salda,RU,2022-03-01 02:21:39,58.0776,60.7202,21.96,87,48,11.05
391,Paragould,US,2022-03-01 02:21:40,36.0584,-90.4973,46.78,63,100,8.28
392,Safranbolu,TR,2022-03-01 02:21:40,41.2508,32.6942,37.53,93,99,3.24
393,Angoram,PG,2022-03-01 02:21:41,-4.0625,144.0661,76.89,95,99,2.89
394,Golden,US,2022-03-01 02:21:33,39.7555,-105.2211,40.51,62,0,9.53
395,Dakar,SN,2022-03-01 02:21:41,14.6937,-17.4441,63.48,82,0,22.21
396,Alirajpur,IN,2022-03-01 02:21:41,22.3031,74.3546,66.87,43,0,7.0
397,Donskoye,RU,2022-03-01 02:21:42,45.4552,41.9741,37.53,82,48,10.29
398,Teya,RU,2022-03-01 02:21:42,60.3778,92.6267,5.14,96,100,7.23
399,Bara,NG,2022-03-01 02:21:42,10.3744,10.7288,72.43,17,100,7.4
400,Taltal,CL,2022-03-01 02:21:43,-25.4,-70.4833,65.73,82,20,2.13
401,Kingman,US,2022-03-01 02:21:43,35.1894,-114.053,63.88,17,0,13.8
402,Kaduna,NG,2022-03-01 02:21:43,10.5222,7.4383,70.38,15,5,6.8
403,Soc Trang,VN,2022-03-01 02:21:44,9.6033,105.98,86.81,52,5,16.78
404,Nogliki,RU,2022-03-01 02:21:44,51.8333,143.1667,9.95,61,44,11.72
405,Flin Flon,CA,2022-03-01 02:21:44,54.7682,-101.865,-4.74,99,74,2.26
406,Soe,ID,2022-03-01 02:21:45,-9.8607,124.284,79.5,61,78,1.97
407,Torbay,CA,2022-03-01 02:18:46,47.6666,-52.7314,25.97,59,100,4.65
408,Manado,ID,2022-03-01 02:21:45,1.487,124.8455,83.07,75,86,3.53
409,Puerto Escondido,MX,2022-03-01 02:21:46,15.85,-97.0667,78.4,75,2,3.67
410,Mandalgovi,MN,2022-03-01 02:22:46,45.7625,106.2708,20.68,31,6,17.9
411,Chabahar,IR,2022-03-01 02:22:46,25.2919,60.643,71.1,85,2,5.12
412,Langenburg,DE,2022-03-01 02:22:47,49.2544,9.8458,27.27,66,0,9.84
413,Vanavara,RU,2022-03-01 02:22:47,60.34,102.2797,4.66,90,56,9.33
414,Camacha,PT,2022-03-01 02:22:47,33.0833,-16.3333,58.91,79,82,14.45
415,Dingle,PH,2022-03-01 02:22:48,10.9995,122.6711,83.23,70,46,15.77
416,Ozernovskiy,RU,2022-03-01 02:22:48,51.5,156.5167,23.18,74,100,12.93
417,Arkhangelskoye,RU,2022-03-01 02:22:49,55.8549,35.3287,8.83,99,75,3.09
418,Nara,JP,2022-03-01 02:22:49,34.6851,135.8049,56.43,43,87,2.55
419,Oistins,BB,2022-03-01 02:22:49,13.0667,-59.5333,77.09,83,75,21.85
420,Khandyga,RU,2022-03-01 02:22:50,62.6667,135.6,-6.92,92,95,1.95
421,Perehonivka,UA,2022-03-01 02:22:50,48.5355,30.5192,30.25,87,100,13.8
422,Grindavik,IS,2022-03-01 02:22:50,63.8424,-22.4338,36.57,64,100,36.19
423,Nikolskoye,RU,2022-03-01 02:22:51,59.7035,30.7861,16.54,95,23,4.27
424,Port-Cartier,CA,2022-03-01 02:22:51,50.0334,-66.8654,2.08,82,17,8.43
425,Bria,CF,2022-03-01 02:22:51,6.5423,21.9863,70.39,26,12,2.39
426,Maragogi,BR,2022-03-01 02:22:52,-9.0122,-35.2225,79.14,80,100,7.56
427,Okato,NZ,2022-03-01 02:22:52,-39.2,173.8833,68.88,52,67,7.47
428,Kristinehamn,SE,2022-03-01 02:22:52,59.3098,14.1081,32.58,78,58,14.43
429,Longyearbyen,SJ,2022-03-01 02:22:53,78.2186,15.6401,-0.56,85,20,9.22
430,Otukpo,NG,2022-03-01 02:22:53,7.1913,8.1329,77.07,49,99,4.65
431,Eyl,SO,2022-03-01 02:22:53,7.9803,49.8164,74.3,75,100,13.13
432,Acarau,BR,2022-03-01 02:20:17,-2.8856,-40.12,78.78,83,69,12.5
433,Pimentel,PE,2022-03-01 02:22:54,-6.8367,-79.9342,73.65,76,96,8.25
434,Matara,LK,2022-03-01 02:22:54,5.9485,80.5353,76.73,86,53,3.83
435,Nuuk,GL,2022-03-01 02:22:54,64.1835,-51.7216,11.01,85,100,3.44
436,San Cristobal,VE,2022-03-01 02:22:55,7.7669,-72.225,69.98,88,94,1.95
437,Waingapu,ID,2022-03-01 02:22:55,-9.6567,120.2641,83.93,75,100,16.91
438,Berdigestyakh,RU,2022-03-01 02:22:55,62.0989,126.6992,2.05,92,100,5.32
439,Comodoro Rivadavia,AR,2022-03-01 02:18:39,-45.8667,-67.5,59.47,48,100,25.28
440,Tire,TR,2022-03-01 02:22:56,38.0888,27.7351,44.11,88,100,2.75
441,Ambanja,MG,2022-03-01 02:22:56,-13.6833,48.45,73.9,89,91,2.53
442,Russell,US,2022-03-01 02:22:56,32.3502,-85.1999,49.12,75,0,1.99
443,Srednekolymsk,RU,2022-03-01 02:22:57,67.45,153.6833,-0.49,91,100,8.86
444,Mutsu,JP,2022-03-01 02:22:57,41.2894,141.2169,39.06,61,100,7.09
445,Paka,MY,2022-03-01 02:22:57,4.6374,103.4368,82.33,83,40,3.44
446,Ishigaki,JP,2022-03-01 02:22:58,24.3448,124.1572,77.13,73,40,12.66
447,Baruun-Urt,MN,2022-03-01 02:22:58,46.6806,113.2792,14.74,69,18,15.12
448,Huhi,MX,2022-03-01 02:22:58,20.7167,-89.1667,75.16,77,0,8.57
449,Labuhan,ID,2022-03-01 02:22:58,-6.8844,112.2051,81.81,80,100,6.08
450,Khotyn,UA,2022-03-01 02:22:59,48.4833,26.5,29.41,68,80,10.87
451,Uzhur,RU,2022-03-01 02:22:59,55.3036,89.8339,8.13,93,100,5.41
452,Surgana,IN,2022-03-01 02:22:59,20.5667,73.6167,67.73,28,1,4.7
453,Salantai,LT,2022-03-01 02:23:00,56.0667,21.5667,30.34,69,0,5.12
454,Svetlogorsk,BY,2022-03-01 02:23:00,52.6333,29.7333,25.77,81,85,8.34
455,Urumqi,CN,2022-03-01 02:21:25,43.801,87.6005,25.05,48,9,3.51
456,Pontian Kecil,MY,2022-03-01 02:23:01,1.4801,103.3899,81.57,77,40,7.07
457,Marzuq,YE,2022-03-01 02:23:01,14.4,46.4667,64.24,72,11,2.44
458,Laranjeiras Do Sul,BR,2022-03-01 02:23:01,-25.4078,-52.4161,67.24,96,100,1.9
459,Kropotkin,RU,2022-03-01 02:23:02,45.4375,40.5756,37.89,82,78,13.98
460,Cabatuan,PH,2022-03-01 02:24:02,10.8794,122.486,83.73,67,32,16.44
461,Rocha,UY,2022-03-01 02:24:02,-34.4833,-54.3333,64.56,72,27,14.38
462,Manggar,ID,2022-03-01 02:24:02,-2.8833,108.2667,82.33,79,100,8.88
463,Yagodnoye,RU,2022-03-01 02:24:03,62.55,149.6667,-4.0,86,100,3.56
464,Presidencia Roque Saenz Pena,AR,2022-03-01 02:24:03,-26.7852,-60.4388,75.47,90,63,11.23
465,Saint Anthony,US,2022-03-01 02:24:03,45.0205,-93.218,28.62,97,100,3.89
466,Farmington,US,2022-03-01 02:24:04,36.7281,-108.2187,45.1,38,37,5.91
467,Komsomolskiy,UZ,2022-03-01 02:24:04,40.4272,71.7189,47.61,66,96,1.07
468,Namibe,AO,2022-03-01 02:24:04,-15.1961,12.1522,73.08,85,100,5.64
469,Tadine,NC,2022-03-01 02:24:05,-21.55,167.8833,80.67,90,100,20.62
470,San Pedro,PH,2022-03-01 02:24:05,14.35,121.0167,83.55,58,41,15.37
471,Popondetta,PG,2022-03-01 02:24:06,-8.7537,148.2534,80.62,88,99,3.47
472,Maceio,BR,2022-03-01 02:24:06,-9.6658,-35.7353,78.24,83,40,2.3
473,Aswan,EG,2022-03-01 02:24:06,24.0934,32.907,61.47,20,0,10.02
474,Port Hedland,AU,2022-03-01 02:22:56,-20.3167,118.5667,95.05,52,100,9.22
475,Filadelfia,US,2022-03-01 02:21:22,39.9523,-75.1638,35.13,28,88,4.79
476,Fremont,US,2022-03-01 02:24:07,37.5483,-121.9886,61.36,51,11,4.23
477,Charlestown,AU,2022-03-01 02:24:07,-32.95,151.6667,73.11,95,91,8.01
478,Necochea,AR,2022-03-01 02:24:08,-38.5473,-58.7368,54.97,51,5,6.71
479,Kuroishi,JP,2022-03-01 02:24:08,40.6389,140.5922,36.66,88,100,7.52
480,Kamenka,RU,2022-03-01 02:24:08,51.3223,42.7678,30.74,97,100,5.79
481,Cuencame,MX,2022-03-01 02:24:09,24.8711,-103.6964,63.84,25,91,6.8
482,Ileza,RU,2022-03-01 02:21:15,61.0533,43.9002,11.61,99,82,4.21
483,Rio Grande City,US,2022-03-01 02:22:58,26.3798,-98.8203,58.19,33,76,9.13
484,Boma,GH,2022-03-01 02:24:09,7.0805,-2.1697,72.57,93,8,2.82
485,Muros,ES,2022-03-01 02:24:10,42.7762,-9.0603,55.83,90,100,8.63
486,Quatre Cocos,MU,2022-03-01 02:24:10,-20.2078,57.7625,78.42,85,98,6.31
487,Eureka,US,2022-03-01 02:24:10,40.8021,-124.1637,54.3,86,100,7.05
488,Xinzhou,CN,2022-03-01 02:24:11,38.4092,112.7333,32.7,35,0,4.03
489,La Asuncion,VE,2022-03-01 02:24:11,11.0333,-63.8628,76.51,88,11,13.13
490,Cabo Rojo,PR,2022-03-01 02:24:11,18.0866,-67.1457,75.4,81,16,3.91
491,Gairo,IT,2022-03-01 02:24:12,39.8497,9.5047,33.04,78,0,5.35
492,Rabo De Peixe,PT,2022-03-01 02:24:12,37.8,-25.5833,61.29,96,75,4.61
493,Atagay,RU,2022-03-01 02:24:12,55.1033,99.3875,18.05,87,99,8.63
494,Bairiki,KI,2022-03-01 02:24:12,1.3292,172.9752,81.75,70,90,18.5
495,Calama,CL,2022-03-01 02:24:13,-22.4667,-68.9333,58.01,42,21,3.83
496,Villamontes,BO,2022-03-01 02:24:13,-21.25,-63.5,76.87,82,100,2.64
497,Hegra,NO,2022-03-01 02:24:13,63.4644,11.114,28.99,91,100,4.07
498,Mount Gambier,AU,2022-03-01 02:24:14,-37.8333,140.7667,70.27,74,100,4.36
499,Ixtapa,MX,2022-03-01 02:24:14,20.7,-105.2,66.42,87,1,1.19
500,Kijang,KR,2022-03-01 02:24:14,35.2442,129.2139,50.52,82,100,4.29
501,Balingasay,PH,2022-03-01 02:24:15,16.3573,119.8564,82.44,61,10,13.69
502,Macomb,US,2022-03-01 02:24:15,40.4592,-90.6718,48.24,62,0,8.05
503,Hirara,JP,2022-03-01 02:24:15,24.8,125.2833,71.82,71,30,13.31
504,Krabi,TH,2022-03-01 02:24:16,8.0726,98.9105,81.48,73,98,12.3
505,Mosquera,CO,2022-03-01 02:24:16,4.7059,-74.2302,55.49,88,40,2.3
506,Pakxe,LA,2022-03-01 02:24:16,15.1167,105.7833,85.89,47,6,2.15
507,Vanimo,PG,2022-03-01 02:25:17,-2.6741,141.3028,81.23,79,96,3.69
508,Montego Bay,JM,2022-03-01 02:25:17,18.4712,-77.9188,78.6,73,75,2.3
509,Rio Gallegos,AR,2022-03-01 02:25:17,-51.6226,-69.2181,52.21,45,100,20.6
510,Pochutla,MX,2022-03-01 02:25:18,15.7432,-96.4661,74.25,82,3,5.26
511,Balad,IQ,2022-03-01 02:25:18,34.0164,44.1453,57.99,50,30,4.05
512,Lebedinyy,RU,2022-03-01 02:25:18,58.5167,125.5167,2.37,86,100,4.32
513,Uberaba,BR,2022-03-01 02:25:19,-19.7483,-47.9319,77.58,61,0,11.5
514,Dourados,BR,2022-03-01 02:25:19,-22.2211,-54.8056,75.6,73,27,2.55
515,Souris,CA,2022-03-01 02:25:19,49.6172,-100.2612,14.74,96,100,2.39
516,Sibolga,ID,2022-03-01 02:25:19,1.7427,98.7792,79.0,85,100,1.57
517,Asfi,MA,2022-03-01 02:25:20,32.2994,-9.2372,57.65,88,0,14.0
518,Brenes,ES,2022-03-01 02:25:20,37.5494,-5.8714,47.88,87,18,5.64
519,Ranau,MY,2022-03-01 02:25:20,5.9538,116.6641,75.85,85,98,2.33
520,Harindanga,IN,2022-03-01 02:25:21,22.0383,88.3214,75.4,47,0,8.52
521,Goma,CD,2022-03-01 02:25:21,-1.6792,29.2228,61.75,89,100,3.15
522,Iskateley,RU,2022-03-01 02:25:21,67.6803,53.1512,19.51,79,65,22.77
523,Kamwenge,UG,2022-03-01 02:25:22,0.1866,30.4539,62.76,92,100,0.94
524,Churapcha,RU,2022-03-01 02:25:22,62.0025,132.4325,-0.99,88,100,2.42
525,Harper,LR,2022-03-01 02:25:22,4.375,-7.7169,79.45,85,96,6.11
526,Baykit,RU,2022-03-01 02:25:23,61.67,96.37,-5.28,100,87,1.86
527,Ormara,PK,2022-03-01 02:25:23,25.2088,64.6357,70.84,80,0,7.25
528,Libreville,GA,2022-03-01 02:25:23,0.3925,9.4537,79.75,82,100,5.57
529,De Aar,ZA,2022-03-01 02:25:24,-30.6497,24.0123,66.04,59,26,4.32
530,Sorong,ID,2022-03-01 02:25:24,-0.8833,131.25,84.0,72,100,8.84
531,Stokmarknes,NO,2022-03-01 02:25:24,68.5646,14.9108,35.6,98,100,15.08
532,Tanda,IN,2022-03-01 02:25:25,26.55,82.65,56.37,49,0,2.84
533,Byron Bay,AU,2022-03-01 02:25:25,-28.65,153.6167,82.51,86,80,13.18
534,Vestmannaeyjar,IS,2022-03-01 02:25:26,63.4427,-20.2734,36.91,83,100,44.0
535,Otawara,JP,2022-03-01 02:25:26,36.8667,140.0333,53.71,56,91,3.31
536,Kibaya,TZ,2022-03-01 02:25:26,-5.3,36.5667,57.29,97,100,2.51
537,Voh,NC,2022-03-01 02:25:27,-20.9667,164.7,84.09,79,100,12.03
538,Xiuyan,CN,2022-03-01 02:25:27,40.2928,123.2744,34.38,33,0,16.33
539,Can Tho,VN,2022-03-01 02:25:27,10.0333,105.7833,82.38,69,75,12.66
540,Mersin,TR,2022-03-01 02:25:28,36.862,34.6509,52.07,92,100,3.04
541,Calvinia,ZA,2022-03-01 02:25:28,-31.4707,19.776,65.93,67,0,3.36
542,Eregli,TR,2022-03-01 02:25:28,37.5133,34.0467,39.13,97,100,6.04
543,Kaili,ID,2022-03-01 02:25:29,-3.4626,120.2147,78.12,69,99,3.33
544,Yazd,IR,2022-03-01 02:25:29,31.8972,54.3675,48.94,45,9,4.25
545,Conceicao Do Araguaia,BR,2022-03-01 02:25:29,-8.2578,-49.2647,74.52,90,53,2.73
546,Birao,CF,2022-03-01 02:25:30,10.2849,22.7882,75.65,11,20,10.63
547,Luwuk,ID,2022-03-01 02:25:30,-0.9516,122.7875,87.42,62,48,3.22
548,Marrakesh,MA,2022-03-01 02:25:30,31.6315,-8.0083,57.42,68,0,2.46
549,Porto Walter,BR,2022-03-01 02:26:31,-8.2686,-72.7439,72.59,97,18,2.64
550,Saquena,PE,2022-03-01 02:26:31,-4.6667,-73.5167,72.81,96,40,1.86
551,Angoche,MZ,2022-03-01 02:26:32,-16.2325,39.9086,75.78,90,97,7.16
552,Tommot,RU,2022-03-01 02:26:32,58.9564,126.2925,6.55,88,100,4.94
553,San Juan,AR,2022-03-01 02:26:32,-31.5375,-68.5364,77.5,29,0,4.56
554,La Palma,US,2022-03-01 02:26:33,33.8464,-118.0467,81.21,27,0,3.44
555,Veere,NL,2022-03-01 02:26:33,51.5483,3.6667,41.14,72,100,10.27
556,Meulaboh,ID,2022-03-01 02:26:33,4.1363,96.1285,75.2,92,100,6.96
557,College,US,2022-03-01 02:24:30,64.8569,-147.8028,21.47,83,75,3.44
558,Mugumu,TZ,2022-03-01 02:26:34,-1.85,34.7,59.36,82,6,4.5
559,Hervey Bay,AU,2022-03-01 02:26:34,-25.2986,152.8535,81.21,67,50,4.45
560,Roswell,US,2022-03-01 02:26:35,34.0232,-84.3616,51.96,70,0,3.44
561,Concepcion,CL,2022-03-01 02:26:35,-36.827,-73.0498,57.07,71,2,7.47
562,Cabedelo,BR,2022-03-01 02:26:35,-6.9811,-34.8339,79.74,75,25,9.64
563,Damghan,IR,2022-03-01 02:26:36,36.1683,54.348,43.59,61,81,1.66
564,Marquard,ZA,2022-03-01 02:26:36,-28.6645,27.4305,58.91,86,89,3.76
565,Ternate,ID,2022-03-01 02:26:36,0.8,127.4,83.84,69,78,2.86
566,Mayumba,GA,2022-03-01 02:26:37,-3.432,10.6554,78.26,89,100,4.54
567,Manchar,IN,2022-03-01 02:26:37,19.0,73.9333,69.57,26,0,3.51
